Nearest_Atom,material_id_a,adsorbate_type_a,material_id_b,adsorbate_type_b,similarity,delta_G_OCHO,delta_G_COOH
La,CONTCAR-16_Ni_39-1_Bi_61,OCHO,CONTCAR-8_Sn_50,COOH,0.5413191397061259,-1.743630000000006,0.1571299999999627
La,CONTCAR-16_Ni_39-2_Bi_62,OCHO,CONTCAR-15_Bi_57,COOH,0.5174320118680011,-1.814480000000013,0.5663299999999611
La,CONTCAR-16_Ni_39-2_Bi_62,OCHO,CONTCAR-17_Bi_59,COOH,0.3513280573167441,-1.814480000000013,0.2918099999999657
La,CONTCAR-16_Ni_39-2_Bi_62,OCHO,CONTCAR-1_La_0,COOH,0.6830839073049897,-1.814480000000013,0.1866199999999725
La,CONTCAR-16_Ni_39-2_Bi_62,OCHO,CONTCAR-25_Bi_67,COOH,0.5633665098061881,-1.814480000000013,0.9011699999999467
La,CONTCAR-16_Ni_39-2_Bi_62,OCHO,CONTCAR-8_Sn_50,COOH,0.5296381780148536,-1.814480000000013,0.1571299999999627
La,CONTCAR-17_Sn_40-1_Bi_58,OCHO,CONTCAR-15_Bi_57,COOH,0.5517459430909594,-0.9101299999999907,0.5663299999999611
La,CONTCAR-17_Sn_40-1_Bi_58,OCHO,CONTCAR-17_Bi_59,COOH,0.40689245987674677,-0.9101299999999907,0.2918099999999657
La,CONTCAR-17_Sn_40-1_Bi_58,OCHO,CONTCAR-1_La_0,COOH,0.6816244561803984,-0.9101299999999907,0.1866199999999725
La,CONTCAR-17_Sn_40-1_Bi_58,OCHO,CONTCAR-25_Bi_67,COOH,0.299537912769311,-0.9101299999999907,0.9011699999999467
La,CONTCAR-17_Sn_40-1_Bi_58,OCHO,CONTCAR-8_Sn_50,COOH,0.39737431361593195,-0.9101299999999907,0.1571299999999627
La,CONTCAR-17_Sn_40-3_Sn_43,OCHO,CONTCAR-15_Bi_57,COOH,0.10757614937940826,-0.7304199999999906,0.5663299999999611
La,CONTCAR-17_Sn_40-3_Sn_43,OCHO,CONTCAR-17_Bi_59,COOH,0.14405935284709095,-0.7304199999999906,0.2918099999999657
La,CONTCAR-17_Sn_40-3_Sn_43,OCHO,CONTCAR-1_La_0,COOH,0.44760458622853966,-0.7304199999999906,0.1866199999999725
La,CONTCAR-17_Sn_40-3_Sn_43,OCHO,CONTCAR-25_Bi_67,COOH,0.1391421038188658,-0.7304199999999906,0.9011699999999467
La,CONTCAR-17_Sn_40-3_Sn_43,OCHO,CONTCAR-8_Sn_50,COOH,0.5051287437379322,-0.7304199999999906,0.1571299999999627
La,CONTCAR-18_Sn_41-3_Bi_58,OCHO,CONTCAR-15_Bi_57,COOH,0.08027222920579861,-0.779790000000001,0.5663299999999611
